date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2019-01-02,2618,580,10,1095530,478,22145,22053, ,0,338,0,1095530,144,12710,12904
2019-01-03,2618,292,0,1095530,555,21882,22145, ,5,686,63,1095530,143,12104,12710
2019-01-04,2618,260,1,1095530,505,21636,21882, ,8,260,202,1095530,226,11868,12104
2019-01-07,2618,198,0,1095530,250,21584,21636, ,0,0,191,1095530,27,11704,11868
2019-01-08,2618,232,1,1095530,163,21652,21584, ,0,0,146,1095530,655,12213,11704
2019-01-09,2618,737,3,1095530,320,22066,21652, ,8,101,90,1095530,585,12607,12213
2019-01-10,2618,222,3,1095530,398,21887,22066, ,0,250,100,1095530,55,12312,12607
2019-01-11,2618,707,1,1095530,1146,21447,21887, ,0,928,0,1095530,190,11574,12312
2019-01-14,2618,1554,0,1096771,135,22866,21447, ,1,1039,254,1096771,940,11221,11574
2019-01-15,2618,234,0,1096771,151,22949,22866, ,1,281,1446,1096771,1010,10504,11221
2019-01-16,2618,454,0,1096771,372,23031,22949, ,2,529,1055,1096771,622,9542,10504
2019-01-17,2618,323,1,1096771,301,23052,23031, ,0,147,281,1096771,323,9437,9542
2019-01-18,2618,608,0,1096771,28,23632,23052, ,1,74,303,1096771,454,9514,9437
2019-01-21,2618,3052,6,1096771,241,26437,23632, ,21,896,24,1096771,7115,15709,9514
2019-01-22,2618,1825,0,1096771,397,27865,26437, ,17,377,199,1096771,1574,16707,15709
2019-01-23,2618,1993,30,1096771,353,29475,27865, ,1,265,21,1096771,2572,18993,16707
2019-01-24,2618,428,0,1096771,200,29703,29475, ,1,127,10,1096771,823,19679,18993
2019-01-25,2618,164,0,1096771,757,29110,29703, ,0,68,243,1096771,514,19882,19679
2019-01-28,2618,1306,31,1171771,296,30089,29110, ,0,38,444,1171771,725,20125,19882
2019-01-29,2618,3026,5,1171771,642,32468,30089, ,9,13677,2639,1171771,23,3832,20125
2019-01-30,2618,938,4,1171771,211,33191,32468, ,7,614,96,1171771,1,3123,3832
2019-02-11,2618,2221,13,1171771,1692,32657,32141, ,18,78,56,1171771,219,3087,3002
2019-02-12,2618,1037,5,1171771,459,34269,33696, ,22,223,17,1171771,1,2851,3090
2019-02-13,2618,481,0,1171771,556,34194,34269, ,5,30,103,1171771,40,2758,2851
2019-02-14,2618,1073,0,1171771,427,34840,34194, ,0,110,12,1171771,20,2656,2758
2019-02-15,2618,125,0,1171771,574,34391,34840, ,5,41,0,1171771,40,2655,2656
2019-02-18,2618,171,0,1171771,847,33715,34391, ,2,28,0,1171771,0,2627,2655
2019-02-19,2618,138,0,1171771,865,32988,33715, ,10,11,0,1171771,27,2643,2627
2019-02-20,2618,309,8,1171771,921,32368,32988, ,0,1,0,1171771,18,2660,2643
2019-02-21,2618,280,0,1171771,316,32332,32368, ,0,26,188,1171771,30,2476,2660
2019-02-22,2618,235,1,1171771,322,32244,32332, ,0,4,98,1171771,3,2377,2476
2019-02-25,2618,137,5,1171771,932,31444,32244, ,0,11,0,1171771,53,2419,2377
2019-02-26,2618,774,0,1171771,2018,30200,31444, ,2,39,2,1171771,5,2383,2419
2019-02-27,2618,1500,9,1171771,2710,28981,30200, ,6,87,1,1171771,473,2768,2383
2019-03-04,2618,855,0,1171771,971,28865,28981, ,10,72,10,1171771,232,2918,2768
2019-03-05,2618,276,4,1171771,621,28516,28865, ,2,176,0,1171771,17,2759,2918
2019-03-06,2618,604,0,1171771,126,28994,28516, ,0,365,0,1171771,2,2396,2759
2019-03-07,2618,142,0,1171771,603,28533,28994, ,0,13,0,1171771,23,2406,2396
2019-03-08,2618,506,0,1171771,477,28562,28533, ,0,7,1,1171771,4,2402,2406
2019-03-11,2618,357,0,1171771,998,27921,28562, ,0,109,0,1171771,0,2293,2402
2019-03-12,2618,623,209,1171771,342,27993,27921, ,0,4,0,1171771,35,2324,2293
2019-03-13,2618,348,0,1171771,327,28014,27993, ,2,40,0,1171771,5,2289,2324
2019-03-14,2618,281,0,1171771,686,27609,28014, ,0,275,0,1171771,12,2026,2289
2019-03-15,2618,55,0,1171771,315,27349,27609, ,0,5,2,1171771,61,2080,2026
2019-03-18,2618,118,0,1171771,85,27382,27349, ,0,1,0,1171771,65,2144,2080
2019-03-19,2618,300,1,1171771,132,27549,27382, ,0,14,0,1171771,2,2132,2144
2019-03-20,2618,552,0,1171771,191,27910,27549, ,0,80,34,1171771,41,2059,2132
2019-03-21,2618,263,0,1171771,807,27366,27910, ,0,737,0,1171771,11,1333,2059
2019-03-22,2618,209,0,1171771,1421,26154,27366, ,0,166,34,1171771,0,1133,1333
2019-03-25,2618,123,0,1171771,558,25719,26154, ,10,186,0,1171771,41,988,1133
2019-03-26,2618,134,25,1171771,58,25770,25719, ,0,164,0,1171771,3,827,988
2019-03-27,2618,617,0,1171771,158,26229,25770, ,0,109,0,1171771,0,718,827
2019-03-28,2618,644,0,1171771,90,26783,26229, ,2,13,0,1171771,2,707,718
2019-03-29,2618,294,10,1171771,1470,25597,26783, ,2,100,0,1171771,0,607,707
2019-04-01,2618,470,0,1171771,463,25604,25597, ,0,17,0,1171771,0,590,607
2019-04-02,2618,114,0,1171771,517,25201,25604, ,0,7,0,1171771,0,583,590
2019-04-03,2618,548,0,1171771,1053,24696,25201, ,0,2,0,1171771,0,581,583
2019-04-08,2618,1235,0,1171771,818,25113,24696, ,0,2,6,1171771,12,585,581
2019-04-09,2618,327,25,1171771,640,24775,25113, ,0,4,0,1171771,0,581,585
2019-04-10,2618,60,0,1171771,605,24230,24775, ,0,0,0,1171771,61,642,581
2019-04-11,2618,1134,10,1171771,363,24991,24230, ,0,1,0,1171771,0,641,642
2019-04-12,2618,2737,0,1171823,574,27154,24991, ,0,50,0,1171823,334,925,641
2019-04-15,2618,3542,0,1171823,2316,28380,27154, ,217,20,0,1171823,3430,4335,925
2019-04-16,2618,629,0,1171823,2595,26414,28380, ,0,356,2,1171823,89,4066,4335
2019-04-17,2618,765,0,1171823,447,26732,26414,X ,0,1104,1522,1171823,1,1441,4066
2019-04-18,2618,742,0,1171823,1053,26421,26732,X ,0,242,1153,1171823,0,46,1441
2019-04-19,2618,244,10,1171823,75,26580,26421,X ,0,0,46,1171823,0,0,46
2019-04-22,2618,559,0,1171823,226,26913,26580,X ,0,0,0,1171823,0,0,0
2019-04-23,2618,295,0,1171823,1215,25993,26913, ,0,0,0,1171823,0,0,0
2019-04-24,2618,314,0,1171823,543,25764,25993, ,3,0,0,1171823,0,0,0
2019-04-25,2618,357,0,1171823,152,25969,25764, ,5,0,0,1171823,23,23,0
2019-04-26,2618,159,0,1171823,126,26002,25969, ,0,0,0,1171823,52,75,23
2019-04-29,2618,626,16,1171823,1525,25087,26002, ,0,2,0,1171823,29,102,75
2019-04-30,2618,371,2,1171823,467,24989,25087, ,2,0,0,1171823,0,102,102
2019-05-02,2618,2482,0,1171823,1035,26436,24989, ,0,26,0,1171823,145,221,102
2019-05-03,2618,1853,0,1171823,34,28255,26436, ,0,1,0,1171823,21,241,221
2019-05-06,2618,1799,5,1171823,611,29438,28255, ,0,90,5,1171823,13,159,241
2019-05-07,2618,1021,0,1171823,165,30294,29438, ,0,75,0,1171823,32,116,159
2019-05-08,2618,2427,0,1171823,166,32555,30294, ,0,56,0,1171823,2,62,116
2019-05-09,2618,1705,25,1171823,1552,32683,32555, ,0,3,0,1171823,58,117,62
2019-05-10,2618,1527,0,1171823,480,33730,32683, ,0,20,0,1171823,10,107,117
2019-05-13,2618,1195,0,1171823,290,34635,33730, ,0,0,0,1171823,4,111,107
2019-05-14,2618,1069,0,1178237,1466,34238,34635, ,1,1,0,1178237,1,111,111
2019-05-15,2618,497,8,1178237,290,34437,34238, ,0,30,0,1178237,9,90,111
2019-05-16,2618,820,0,1178237,87,35170,34437, ,0,2,0,1178237,9,97,90
2019-05-17,2618,75,0,1178237,555,34690,35170, ,0,8,0,1178237,3,92,97
2019-05-20,2618,323,0,1178237,758,34255,34690, ,0,2,0,1178237,4,94,92
2019-05-21,2618,144,0,1178237,153,34246,34255, ,2,10,0,1178237,56,140,94
2019-05-22,2618,371,0,1178237,87,34530,34246, ,2,5,0,1178237,0,135,140
2019-05-23,2618,60,0,1178237,47,34543,34530, ,2,20,0,1178237,7,122,135
2019-05-24,2618,142,0,1178237,1793,32892,34543, ,0,15,0,1178237,26,133,122
2019-05-27,2618,61,0,1178237,1280,31673,32892, ,0,3,0,1178237,11,141,133
2019-05-28,2618,33,0,1178237,296,31410,31673, ,0,20,0,1178237,0,121,141
2019-05-29,2618,767,0,1178237,129,32048,31410, ,0,6,0,1178237,40,155,121
2019-05-30,2618,59,0,1178237,802,31305,32048, ,0,0,0,1178237,1,156,155
2019-05-31,2618,215,0,1178237,46,31474,31305, ,0,4,0,1178237,6,158,156
2019-06-03,2618,1691,0,1178237,1585,31580,31474, ,0,40,0,1178237,114,232,158
2019-06-04,2618,718,0,1178237,3238,29060,31580, ,0,0,0,1178237,60,292,232
2019-06-05,2618,253,0,1178237,410,28903,29060, ,0,5,0,1178237,121,408,292
2019-06-06,2618,586,321,1178237,301,28867,28903, ,0,2,0,1178237,543,949,408
2019-06-10,2618,539,40,1178237,1189,28177,28867, ,0,190,0,1178237,32,791,949
2019-06-11,2618,31,0,1178237,259,27949,28177, ,0,0,0,1178237,15,806,791
2019-06-12,2618,588,0,1178237,414,28123,27949, ,0,10,0,1178237,117,913,806
2019-06-13,2618,85,1,1178237,184,28023,28123, ,1,10,0,1178237,96,999,913
2019-06-14,2618,406,0,1178237,468,27961,28023, ,0,17,0,1178237,9,991,999
2019-06-17,2618,25,0,1178237,124,27862,27961, ,0,17,0,1178237,14,988,991
2019-06-18,2618,207,0,1178237,31,28038,27862, ,0,0,0,1178237,77,1065,988
2019-06-19,2618,522,0,1178237,186,28374,28038, ,0,12,0,1178237,43,1096,1065
2019-06-20,2618,2012,0,1178237,1352,29034,28374, ,1,8,0,1178237,764,1852,1096
2019-06-21,2618,3003,0,1178237,696,31341,29034, ,50,630,4,1178237,517,1735,1852
2019-06-24,2618,4394,4,1178237,829,34902,31341, ,16,757,0,1178237,640,1618,1735
2019-06-25,2618,2066,0,1178237,2335,34633,34902, ,22,397,0,1178237,92,1313,1618
2019-06-26,2618,612,0,1178237,3266,31979,34633, ,2,96,0,1178237,23,1240,1313
2019-06-27,2618,1140,1,1178237,505,32613,31979, ,0,179,0,1178237,12,1073,1240
2019-06-28,2618,517,10,1178237,581,32539,32613, ,2,49,0,1178237,36,1060,1073
2019-07-01,2618,984,25,1178237,551,32947,32539, ,1,102,0,1178237,86,1044,1060
2019-07-02,2618,408,9,1178237,426,32920,32947, ,0,53,0,1178237,43,1034,1044
2019-07-03,2618,1310,20,1178237,433,33777,32920, ,0,86,0,1178237,5,953,1034
2019-07-04,2618,584,0,1178237,70,34291,33777, ,4,38,0,1178237,23,938,953
2019-07-05,2618,220,0,1178237,193,34318,34291, ,0,11,0,1178237,51,978,938
2019-07-08,2618,1114,0,1178237,2023,33409,34318, ,0,128,0,1178237,19,869,978
2019-07-09,2618,124,12,1178237,303,33218,33409, ,2,69,0,1178237,5,805,869
2019-07-10,2618,343,10,1178237,939,32612,33218, ,1,15,0,1178237,1,791,805
2019-07-11,2618,374,1,1178237,710,32275,32612, ,0,17,0,1178237,0,774,791
2019-07-12,2618,304,0,1178237,822,31757,32275, ,0,13,0,1178237,0,761,774
2019-07-15,2618,163,0,1178237,545,31375,31757, ,0,3,0,1178237,5,763,761
2019-07-16,2618,711,20,1178237,431,31635,31375, ,2,72,0,1178237,0,691,763
2019-07-17,2618,351,7,1178237,364,31615,31635, ,0,14,0,1178237,46,723,691
2019-07-18,2618,227,8,1178237,476,31358,31615, ,0,14,0,1178237,43,752,723
2019-07-19,2618,191,2,1178237,194,31353,31358, ,5,65,2,1178237,13,698,752
2019-07-22,2618,264,0,1178237,146,31471,31353, ,2,42,86,1178237,0,570,698
2019-07-23,2618,439,0,1178237,174,31736,31471, ,0,72,0,1178237,23,521,570
2019-07-24,2618,146,0,1178237,213,31669,31736, ,0,42,0,1178237,1,480,521
2019-07-25,2618,474,0,1178237,285,31858,31669, ,0,10,0,1178237,13,483,480
2019-07-26,2618,372,2,1178237,482,31746,31858, ,0,3,0,1178237,79,559,483
2019-07-29,2618,136,72,1178237,648,31162,31746, ,0,34,2,1178237,1,524,559
2019-07-30,2618,88,0,1178237,624,30626,31162, ,0,3,0,1178237,0,521,524
2019-07-31,2618,167,18,1178237,86,30689,30626, ,0,13,0,1178237,1,509,521
2019-08-01,2618,665,50,1178237,633,30671,30689, ,0,8,0,1178237,147,648,509
2019-08-02,2618,398,9,1178237,2224,28836,30671, ,2,145,2,1178237,58,559,648
2019-08-05,2618,450,10,1178237,361,28915,28836, ,1,7,0,1178237,77,629,559
2019-08-06,2618,410,1,1178237,302,29022,28915, ,1,54,1,1178237,49,623,629
2019-08-07,2618,649,5,1178237,152,29514,29022, ,0,2,0,1178237,34,655,623
2019-08-08,2618,907,25,1178237,142,30254,29514, ,5,4,0,1178237,15,666,655
2019-08-12,2618,1330,103,1178237,917,30564,30254, ,1,41,72,1178237,6,559,666
2019-08-13,2618,954,12,1178237,575,30931,30564, ,0,17,1,1178237,49,590,559
2019-08-14,2618,130,0,1178237,330,30731,30931, ,0,0,150,1178237,56,496,590
2019-08-15,2618,105,10,1178237,267,30559,30731, ,0,20,0,1178237,0,476,496
2019-08-16,2618,235,33,1178237,1422,29339,30559, ,0,17,0,1178237,2,461,476
2019-08-19,2618,323,10,1178237,163,29489,29339, ,0,21,0,1178237,23,463,461
2019-08-20,2618,38,0,1178237,286,29241,29489, ,0,1,0,1178237,11,473,463
2019-08-21,2618,56,0,1178237,436,28861,29241, ,0,13,0,1178237,18,478,473
2019-08-22,2618,167,0,1178237,626,28402,28861, ,0,60,0,1178237,1,419,478
2019-08-23,2618,121,0,1178237,833,27690,28402, ,0,2,44,1178237,0,373,419
2019-08-26,2618,170,0,1178237,2837,25023,27690, ,1,89,0,1178237,3,287,373
2019-08-27,2618,1103,163,1178237,1123,24840,25023, ,0,98,73,1178237,0,116,287
2019-08-28,2618,121,0,1178237,1195,23766,24840, ,0,46,0,1178237,1,71,116
2019-08-29,2618,110,0,1178237,691,23185,23766,X ,0,6,0,1178237,1,66,71
2019-08-30,2618,111,5,1178237,998,22293,23185,X ,0,65,0,1178237,0,1,66
2019-09-02,2618,477,13,1178237,350,22407,22293,X ,0,0,1,1178237,0,0,1
2019-09-03,2618,381,0,1178237,613,22175,22407,X ,0,0,0,1178237,0,0,0
2019-09-04,2618,918,0,1178237,1444,21649,22175, ,0,0,0,1178237,0,0,0
2019-09-05,2618,631,16,1178237,1006,21258,21649, ,148,0,0,1178237,943,943,0
2019-09-06,2618,244,0,1178237,476,21026,21258, ,44,1,0,1178237,118,1060,943
2019-09-09,2618,141,1,1178237,364,20802,21026, ,1,154,0,1178237,12,918,1060
2019-09-10,2618,14,23,1178237,232,20561,20802, ,0,5,0,1178237,57,970,918
2019-09-11,2618,511,0,1178237,256,20816,20561, ,2,21,0,1178237,73,1022,970
2019-09-12,2618,118,0,1178237,185,20749,20816, ,0,15,0,1178237,64,1071,1022
2019-09-16,2618,10,0,1178237,447,20312,20749, ,1,180,28,1178237,150,1013,1071
2019-09-17,2618,288,60,1178237,250,20290,20312, ,0,134,0,1178237,105,984,1013
2019-09-18,2618,42,0,1178237,6,20326,20290, ,0,62,0,1178237,40,962,984
2019-09-19,2618,35,10,1178237,79,20272,20326, ,0,25,0,1178237,69,1006,962
2019-09-20,2618,7,30,1178237,131,20118,20272, ,0,108,158,1178237,2,742,1006
2019-09-23,2618,8,0,1178237,14,20112,20118, ,0,0,0,1178237,6,748,742
2019-09-24,2618,212,0,1178237,161,20163,20112, ,0,0,0,1178237,0,748,748
2019-09-25,2618,118,0,1178237,832,19449,20163, ,0,23,0,1178237,6,731,748
2019-09-26,2618,58,0,1178237,225,19282,19449, ,0,24,0,1178237,0,707,731
2019-09-27,2618,94,0,1178237,277,19099,19282, ,0,12,0,1178237,12,707,707
2019-10-01,2618,20,0,1178237,260,18859,19099, ,1,13,0,1178237,20,714,707
2019-10-02,2618,86,0,1178237,20,18925,18859, ,0,0,0,1178237,2,716,714
2019-10-03,2618,195,3,1178237,141,18976,18925, ,0,2,0,1178237,32,746,716
2019-10-04,2618,53,10,1213392,113,18906,18976, ,0,26,0,1213392,1,721,746
2019-10-07,2618,292,0,1213392,455,18743,18906, ,0,11,4,1213392,151,857,721
2019-10-08,2618,225,9,1213392,117,18842,18743, ,0,151,0,1213392,64,770,857
2019-10-09,2618,301,31,1213392,131,18981,18842, ,0,22,0,1213392,0,748,770
2019-10-14,2618,13,0,1213392,522,18472,18981, ,0,11,0,1213392,25,762,748
2019-10-15,2618,14,2,1213392,382,18102,18472, ,0,0,0,1213392,10,772,762
2019-10-16,2618,427,0,1213392,464,18065,18102, ,0,0,0,1213392,91,863,772
2019-10-17,2618,260,0,1213392,462,17863,18065, ,0,11,0,1213392,204,1056,863
2019-10-18,2618,525,2,1213392,243,18143,17863, ,0,46,59,1213392,322,1273,1056
2019-10-21,2618,836,0,1213392,191,18788,18143, ,0,10,0,1213392,416,1679,1273
2019-10-22,2618,200,0,1213392,169,18819,18788, ,0,132,0,1213392,163,1710,1679
2019-10-23,2618,198,0,1213392,431,18586,18819, ,0,10,1,1213392,35,1734,1710
2019-10-24,2618,179,0,1213392,356,18409,18586, ,0,0,0,1213392,183,1917,1734
2019-10-25,2618,133,20,1213392,55,18467,18409, ,1,127,0,1213392,0,1790,1917
2019-10-28,2618,19,0,1213392,15,18471,18467, ,0,232,0,1213392,25,1583,1790
2019-10-29,2618,23,0,1213392,165,18329,18471, ,0,1,0,1213392,72,1654,1583
2019-10-30,2618,159,10,1213392,177,18301,18329, ,0,0,0,1213392,108,1762,1654
2019-10-31,2618,264,0,1213392,48,18517,18301, ,0,1,0,1213392,7,1768,1762
2019-11-01,2618,147,0,1213392,218,18446,18517, ,1,369,0,1213392,0,1399,1768
2019-11-04,2618,120,0,1213392,425,18141,18446, ,0,2,2,1213392,37,1432,1399
2019-11-05,2618,295,2,1213392,153,18281,18141, ,0,79,5,1213392,2,1350,1432
2019-11-06,2618,163,0,1213392,380,18064,18281, ,1,0,0,1213392,0,1350,1350
2019-11-07,2618,38,0,1213392,152,17950,18064, ,0,0,0,1213392,0,1350,1350
2019-11-08,2618,600,5,1213392,193,18352,17950, ,1,0,0,1213392,0,1350,1350
2019-11-11,2618,687,0,1213392,399,18640,18352, ,0,11,40,1213392,51,1350,1350
2019-11-12,2618,126,0,1213392,47,18719,18640, ,1,10,0,1213392,37,1377,1350
2019-11-13,2618,149,0,1213392,76,18792,18719, ,1,3,0,1213392,98,1472,1377
2019-11-14,2618,109,30,1213392,68,18803,18792, ,0,22,0,1213392,0,1450,1472
2019-11-15,2618,33,0,1213392,31,18805,18803, ,0,58,0,1213392,0,1392,1450
2019-11-18,2618,28,0,1213392,59,18774,18805, ,0,45,0,1213392,235,1582,1392
2019-11-19,2618,63,0,1213392,206,18631,18774, ,0,96,0,1213392,1,1487,1582
2019-11-20,2618,283,0,1213392,138,18776,18631, ,0,227,0,1213392,21,1281,1487
2019-11-21,2618,105,0,1213392,99,18782,18776, ,0,10,0,1213392,0,1271,1281
2019-11-22,2618,100,10,1213392,680,18192,18782, ,0,4,150,1213392,0,1117,1271
2019-11-25,2618,165,0,1213392,178,18179,18192, ,0,1,0,1213392,1,1117,1117
2019-11-26,2618,428,0,1213392,150,18457,18179, ,0,22,0,1213392,0,1095,1117
2019-11-27,2618,20,0,1213392,243,18234,18457, ,0,20,1,1213392,11,1085,1095
2019-11-28,2618,7,50,1213392,37,18154,18234, ,0,1,0,1213392,2,1086,1085
2019-11-29,2618,232,0,1213392,14,18372,18154, ,0,0,0,1213392,0,1086,1086
2019-12-02,2618,45,0,1213392,344,18073,18372, ,0,7,30,1213392,10,1059,1086
2019-12-03,2618,17,0,1213392,327,17763,18073, ,0,0,0,1213392,1,1060,1059
2019-12-04,2618,226,0,1213392,163,17826,17763, ,0,21,0,1213392,7,1046,1060
2019-12-05,2618,13,0,1213392,381,17458,17826, ,0,0,0,1213392,0,1046,1046
2019-12-06,2618,97,1,1213392,30,17524,17458, ,0,0,0,1213392,0,1046,1046
2019-12-09,2618,13,0,1213392,17,17520,17524, ,0,0,0,1213392,0,1046,1046
2019-12-10,2618,215,0,1213392,319,17416,17520, ,0,0,0,1213392,0,1046,1046
2019-12-11,2618,929,0,1213392,11,18334,17416, ,0,220,0,1213392,0,826,1046
2019-12-12,2618,152,0,1213392,265,18221,18334, ,0,5,0,1213392,0,821,826
2019-12-13,2618,413,11,1213392,163,18460,18221, ,0,0,0,1213392,0,821,821
2019-12-16,2618,160,0,1213392,282,18338,18460, ,0,25,0,1213392,12,808,821
2019-12-17,2618,916,0,1213392,341,18913,18338, ,0,1,0,1213392,2,809,808
2019-12-18,2618,182,0,1213392,712,18383,18913, ,0,0,0,1213392,2,811,809
2019-12-19,2618,214,0,1213392,71,18526,18383, ,1,0,2,1213392,0,809,811
2019-12-20,2618,717,5,1213392,40,19198,18526, ,0,0,0,1213392,11,820,809
2019-12-23,2618,115,1,1213392,78,19234,19198, ,0,0,0,1213392,10,830,820
2019-12-24,2618,197,0,1213392,427,19004,19234, ,0,1,10,1213392,0,819,830
2019-12-25,2618,88,20,1213392,261,18811,19004, ,0,0,0,1213392,1,820,819
2019-12-26,2618,37,0,1213392,1654,17194,18811, ,0,8,0,1213392,10,822,820
2019-12-27,2618,69,0,1213392,29,17234,17194, ,0,0,0,1213392,0,822,822
2019-12-30,2618,254,3,1213392,185,17300,17234, ,0,0,0,1213392,0,822,822
2019-12-31,2618,20,0,1213392,53,17267,17300, ,0,18,0,1213392,0,804,822
2020-01-02,2618,547,0,1213392,27,17787,17267, ,0,0,0,1213392,5,809,804
2020-01-03,2618,194,0,1213392,52,17929,17787, ,0,0,0,1213392,0,809,809
2020-01-06,2618,160,0,1213392,199,17890,17929, ,0,0,0,1213392,0,809,809
2020-01-07,2618,328,0,1213392,231,17987,17890, ,0,128,0,1213392,0,681,809
2020-01-08,2618,103,0,1213392,188,17902,17987, ,10,0,0,1213392,30,711,681
2020-01-09,2618,4364,0,1213392,156,22110,17902, ,0,0,0,1213392,80,791,711
2020-01-10,2618,760,0,1213392,919,21951,22110, ,0,0,0,1213392,0,791,791
2020-01-13,2618,1880,0,1213392,3529,20302,21951, ,0,13,0,1213392,2,780,791
2020-01-14,2618,2008,0,1213392,936,21374,20302, ,0,57,0,1213392,3,726,780
2020-01-15,2618,1543,1,1213392,34,22882,21374, ,2,0,0,1213392,0,726,726
2020-01-16,2618,234,0,1213392,192,22924,22882, ,0,0,0,1213392,0,726,726
2020-01-17,2618,192,0,1213392,41,23075,22924, ,0,0,0,1213392,10,736,726
2020-01-20,2618,175,258,1213392,308,22684,23075, ,0,0,0,1213392,17,753,736
2020-01-30,2618,925,6,1213392,1543,22058,22682, ,20,79,0,1213392,2945,3619,753
2020-01-31,2618,546,2,1213392,559,22043,22058, ,12,340,0,1213392,689,3968,3619
2020-02-03,2618,579,14,1213392,2114,20494,22043, ,3,775,2,1213392,1169,4360,3968
2020-02-04,2618,2813,50,1213392,490,22767,20494, ,4,319,0,1213392,470,4511,4360
2020-02-05,2618,204,0,1213392,178,22793,22767, ,0,93,0,1213392,761,5179,4511
2020-02-06,2618,2434,0,1213392,590,24637,22793, ,1,405,0,1213392,349,5123,5179
2020-02-07,2618,316,0,1213392,2080,22873,24637, ,0,555,0,1213392,398,4966,5123
2020-02-10,2618,77,0,1213392,2068,20882,22873, ,3,170,0,1213392,433,5229,4966
2020-02-11,2618,138,4,1213392,145,20871,20882, ,0,36,0,1213392,107,5300,5229
2020-02-12,2618,500,13,1213392,285,21073,20871, ,0,74,0,1213392,96,5322,5300
2020-02-13,2618,4558,0,1213392,555,25076,21073, ,3,344,5,1213392,298,5271,5322
2020-02-14,2618,219,0,1213392,201,25094,25076, ,1,119,0,1213392,71,5223,5271
2020-02-17,2618,149,0,1213392,4022,21221,25094, ,0,37,1,1213392,144,5329,5223
2020-02-18,2618,236,0,1213392,154,21303,21221, ,0,79,0,1213392,115,5365,5329
2020-02-19,2618,150,0,1213392,181,21272,21303, ,2,7,0,1213392,293,5651,5365
2020-02-20,2618,415,0,1213392,384,21303,21272, ,0,67,20,1213392,308,5872,5651
2020-02-21,2618,691,0,1213392,93,21901,21303, ,0,52,0,1213392,182,6002,5872
2020-02-24,2618,195,0,1213392,238,21858,21901, ,0,276,0,1213392,426,6152,6002
2020-02-25,2618,149,0,1213392,68,21939,21858, ,0,290,0,1213392,131,5993,6152
2020-02-26,2618,19,2,1213392,250,21706,21939, ,0,124,1,1213392,46,5914,5993
2020-02-27,2618,202,0,1213392,1260,20648,21706, ,74,399,0,1213392,108,5623,5914
2020-03-02,2618,704,3,1213392,466,20883,20648, ,1,901,0,1213392,165,4887,5623
2020-03-03,2618,182,12,1213392,404,20649,20883, ,0,84,0,1213392,190,4993,4887
2020-03-04,2618,335,0,1213392,139,20845,20649, ,22,202,0,1213392,206,4997,4993
2020-03-05,2618,616,20,1213392,181,21260,20845, ,2,193,0,1213392,730,5534,4997
2020-03-06,2618,231,36,1213392,214,21241,21260, ,0,233,0,1213392,564,5865,5534
2020-03-09,2618,280,0,1213392,277,21244,21241, ,0,571,0,1213392,463,5757,5865
2020-03-10,2618,220,52,1213392,217,21195,21244, ,12,308,0,1213392,780,6229,5757
2020-03-11,2618,193,17,1213392,416,20955,21195, ,11,630,250,1213392,355,5704,6229
2020-03-12,2618,851,0,1213392,1085,20721,20955, ,0,699,0,1213392,1559,6564,5704
